Año;SemanaAño;IdCaptura;Rectangulo;RE;HKE;JAX;LEZ;MAC;OTROS;SQI;WHB
2022;35;2582162;1,60E+02;'16E1';0;0;0;0;0;0;100
2022;35;2582181;1,50E+01;'15E0';0;0;0;0;2,13;0;97,87
2022;35;2582193;1,60E+02;'16E1';1,71;0;0;0;0;4,99;93,3
2022;35;2582226;1,60E+02;'16E1';1,16;0;0;0;1,09;0;97,74
2022;35;2582234;1,60E+02;'16E1';0,99;0;0;0;0;1,08;97,93
2022;35;2582239;1,60E+02;'16E1';2,81;0;0;0;0;0;97,19
2022;35;2582253;1,50E+08;'15E7';12,72;0;0;0;2,21;4,02;81,06
2022;35;2582254;1,60E+02;'16E1';0,86;0;0;0;0;0;99,14
2022;35;2582272;1,60E+02;'16E1';0,99;0;0;0;1,73;0;97,28
2022;35;2582278;1,50E+08;'15E7';18,54;0;0;0;3,82;2,01;75,63
2022;35;2582295;1,60E+05;'16E4';0;0;92,62;0;7,38;0;0
2022;35;2582303;1,60E+07;'16E6';3,69;0;17,11;0;40,6;22,15;16,44
2022;35;2582325;1,60E+02;'16E1';27,32;0;0;58,47;8,2;6,01;0
2022;35;2582326;1,60E+02;'16E1';0;0;100;0;0;0;0
2022;35;2582337;1,60E+02;'16E1';10,14;0;42,32;0;12,61;13,62;21,3
2022;35;2582339;1,50E+01;'15E0';20;0;62,5;0;0;0;17,5
2022;35;2582361;1,60E+02;'16E1';0;0;33,33;0;0;0;66,67
2022;35;2582432;1,50E+06;'15E5';0;0;1,9;2,15;95,95;0;0
2022;35;2582434;1,60E+02;'16E1';0;0;0;100;0;0;0
2022;35;2582443;1,60E+03;'16E2';0;0;100;0;0;0;0
2022;35;2582451;1,60E+03;'16E2';24,7;0;45,42;0;21,12;8,76;0
2022;35;2582456;1,60E+03;'16E2';6,71;0;24,05;0;32,09;37,15;0
2022;35;2582457;1,50E+08;'15E7';75,57;0;0;0;18,14;3,27;3,02
2022;35;2582471;1,60E+06;'16E5';18,48;0;16,06;0;53,03;0;12,42
2022;35;2582473;1,60E+05;'16E4';12,2;0;20,73;0;54,88;0;12,2
2022;35;2582494;1,60E+02;'16E1';50,9;0;28,74;0;0;20,36;0
2022;35;2582495;1,60E+02;'16E1';63,03;0;36,97;0;0;0;0
2022;35;2582496;1,50E+01;'15E0';60,98;0;39,02;0;0;0;0
2022;35;2582502;1,60E+02;'16E1';0;0;70,59;0;15,29;0;14,12
2022;35;2582520;1,50E+02;'15E1';16,86;18,11;9,06;17,34;33,72;0;4,91
2022;35;2582522;1,60E+04;'16E3';0;0;31,72;0;49,56;18,72;0
2022;35;2582525;1,60E+02;'16E1';9,43;0;15,96;0;8,37;61,81;4,43
2022;35;2582548;1,60E+02;'16E1';0;0;16,27;0;21,69;2,37;59,66
2022;35;2582565;1,60E+02;'16E1';21,21;0;27,27;0;44,85;6,67;0
2022;35;2582568;1,60E+02;'16E1';7,03;0;9,59;0;15,98;0,9;66,5
2022;35;2582583;1,60E+02;'16E1';0;0;32,92;0;67,08;0;0
2022;35;2582625;1,50E+01;'15E0';21,11;0;20,1;0;41,21;0;17,59
2022;35;2582832;1,50E+01;'15E0';0;0;100;0;0;0;0
2022;35;2583055;1,60E+05;'16E4';0;0;35,71;0;52,04;12,24;0
2022;35;2583120;1,60E+05;'16E4';1,83;0;10,99;0;46,15;41,03;0
2022;35;2583202;1,60E+05;'16E4';3,08;20,96;16,02;0;29,12;30,82;0
2022;35;2583215;1,60E+05;'16E4';20,89;0;13,09;0;36,77;8,91;20,33
2022;35;2583473;1,60E+05;'16E4';100;0;0;0;0;0;0
2022;35;2583474;1,60E+05;'16E4';0;0;0;0;0;0;100
2022;35;2583650;1,60E+02;'16E1';0;0;100;0;0;0;0
2022;35;2583931;1,50E+01;'15E0';0;0;0;0;0;0;100
2022;35;2583963;1,50E+01;'15E0';0,66;0;0;0;0;0;99,34
2022;35;2583981;1,50E+01;'15E0';0;0;0;0;0;0;100
2022;35;2584011;1,60E+02;'16E1';4,24;0;0;0;0;0;95,76
2022;35;2584019;1,50E+01;'15E0';1,01;0;0;0;0;0;98,99
2022;35;2584026;1,60E+02;'16E1';11,75;0;0;0;0;0;88,25
2022;35;2584058;1,60E+03;'16E2';8,83;0;34,98;0;56,18;0;0
2022;35;2584059;1,60E+02;'16E1';3,43;0;0;0;0;0;96,57
2022;35;2584064;1,60E+06;'16E5';9,28;0;18,04;0;59,79;0;12,89
2022;35;2584086;1,60E+02;'16E1';0;0;0;0;0;0;100
2022;35;2584094;1,60E+02;'16E1';4,14;0;0;0;0;0;95,86
2022;35;2584107;1,50E+02;'15E1';20;0;61,54;0;18,46;0;0
2022;35;2584115;1,60E+03;'16E2';0;0;38,3;0;38,44;15,67;7,59
2022;35;2584122;1,60E+02;'16E1';8,28;0;0;0;1,06;0;90,66
2022;35;2584172;1,60E+02;'16E1';0;0;0;0;42,31;57,69;0
2022;35;2584173;1,60E+02;'16E1';0;0;100;0;0;0;0
2022;35;2584191;1,60E+02;'16E1';19,6;0;0;0;2,01;0;78,39
2022;35;2584233;1,60E+05;'16E4';0;0;6,67;0;93,33;0;0
2022;35;2584234;1,60E+02;'16E1';10,51;0;45,65;0;11,41;15,22;17,21
2022;35;2584274;1,60E+06;'16E5';14,15;0;18,87;0;66,98;0;0
2022;35;2584279;1,60E+08;'16E7';8,7;0;10,19;0;45,28;16,79;19,04
2022;35;2584299;1,60E+03;'16E2';26,8;0;37,11;0;13,4;17,01;5,67
2022;35;2584304;1,50E+02;'15E1';18,9;0;22,83;0;58,27;0;0
2022;35;2584308;1,60E+02;'16E1';0;0;39,51;0;16,59;43,9;0
2022;35;2584323;1,60E+05;'16E4';0;0;25,82;0;48,77;25,41;0
2022;35;2584363;1,60E+02;'16E1';6,45;0;15,48;0;78,06;0;0
2022;35;2584376;1,60E+02;'16E1';13,26;0;29,46;0;16,37;6,55;34,37
2022;35;2584426;1,60E+02;'16E1';31,07;0;15,82;0;16,38;2,54;34,18
2022;35;2584462;1,50E+02;'15E1';3,77;0;23,58;0;72,64;0;0
2022;35;2584494;1,60E+02;'16E1';29,85;0;18,91;0;23,38;8,79;19,07
2022;35;2584504;1,50E+01;'15E0';50,61;0;25,97;0;23,43;0;0
2022;35;2584913;1,60E+05;'16E4';0;0;0;0;100;0;0
2022;35;2585046;1,60E+04;'16E3';21,58;0;19,42;0;29,86;29,14;0
2022;35;2585108;1,60E+05;'16E4';0;0;7,07;0;88,89;4,04;0
2022;35;2585116;1,60E+05;'16E4';0;0;0,82;0;7,51;0,77;90,9
2022;35;2585269;1,60E+02;'16E1';0;0;44,3;0;0;32,91;22,78
2022;35;2585305;1,60E+05;'16E4';2,43;0;0;0;0;0;97,57
2022;35;2585313;1,60E+04;'16E3';17,78;0;2,54;0;60;8,25;11,43
2022;35;2585324;1,60E+05;'16E4';0;0;5,48;0;94,52;0;0
2022;35;2585450;1,60E+05;'16E4';36;0;32;0;32;0;0
2022;35;2585466;1,60E+05;'16E4';29,69;13,02;15,63;0;41,67;0;0
2022;35;2585527;1,50E+01;'15E0';0;0;0;0;3,67;0;96,33
2022;35;2585552;1,50E+01;'15E0';40,64;0;33,92;0;18,73;6,71;0
2022;35;2585553;1,50E+01;'15E0';48,53;0;31,27;0;20,2;0;0
2022;35;2585554;1,60E+02;'16E1';0;0;0;0;0;100;0
2022;35;2585555;1,60E+02;'16E1';42,43;0;19,46;0;9,73;28,38;0
2022;35;2585572;1,60E+02;'16E1';25,21;0;67,23;0;7,56;0;0
2022;35;2585583;1,60E+05;'16E4';0;0;16,67;0;61,63;21,71;0
2022;35;2585589;1,50E+01;'15E0';0;0;0;0;0;0;100
2022;35;2585684;1,60E+05;'16E4';20,93;0;34,88;0;44,19;0;0
2022;35;2585690;1,60E+02;'16E1';4,17;0;0;0;0;0;95,83
2022;35;2585705;1,60E+02;'16E1';64,37;0;0;0;0;0;35,63
2022;35;2585707;1,60E+02;'16E1';5,29;35,36;6,18;27,72;25,45;0;0
2022;35;2585709;1,60E+02;'16E1';3,92;0;0;0;1,83;0;94,24
2022;35;2585710;1,60E+03;'16E2';0;0;0;0;100;0;0
2022;35;2585720;1,70E+02;'17E1';8,63;0;0;0;0,8;0;90,56
2022;35;2585749;1,50E+01;'15E0';32,14;0;23,98;0;22,28;6,12;15,48
2022;35;2585767;1,60E+08;'16E7';3,19;0;14,49;0;49,71;4,35;28,26
2022;35;2585773;1,60E+02;'16E1';4,04;0;0;0;0;0;95,96
2022;35;2585782;1,60E+02;'16E1';0;0;50,3;0;26,04;16,57;7,1
2022;35;2585794;1,60E+02;'16E1';0;96,67;3,33;0;0;0;0
2022;35;2585795;1,60E+02;'16E1';0;0;0;93,43;4,52;2,05;0
2022;35;2585802;1,60E+03;'16E2';22,22;0;33,33;0;0;44,44;0
2022;35;2585805;1,50E+02;'15E1';21,15;0;28,68;0;29,19;20,98;0
2022;35;2585817;1,60E+02;'16E1';4,74;0;0;0;0;0;95,26
2022;35;2585823;1,50E+01;'15E0';50,8;0;21,39;0;6,42;21,39;0
2022;35;2585835;1,60E+02;'16E1';2,43;0;0;0;1,08;0;96,49
2022;35;2585893;1,50E+01;'15E0';32;0;28,33;0;21,44;5,56;12,67
2022;35;2586468;1,50E+08;'15E7';67,72;0;0;0;0;5,39;26,89
2022;35;2586484;1,50E+08;'15E7';80,03;0;0;0;3,59;6,06;10,33
2022;35;2586841;1,50E+08;'15E7';13,99;0;0;0;2,82;1,96;81,23
2022;35;2586850;1,50E+08;'15E7';6,43;0;0;0;0;2,19;91,37
2022;35;2586975;1,50E+08;'15E7';44,49;0;0;0;9,27;8,43;37,81
2022;36;2587807;1,60E+02;'16E1';100;0;0;0;0;0;0
2022;36;2587879;1,60E+05;'16E4';0;0;0;0;100;0;0
2022;36;2587984;1,60E+05;'16E4';4,06;0;0;0;1,69;0;94,25
2022;36;2588089;1,60E+05;'16E4';0;5,92;0;0;0,21;14,32;79,55
2022;36;2588155;1,50E+01;'15E0';5,77;0;0;0;1,48;0;92,75
2022;36;2588167;1,60E+02;'16E1';20,53;0;51,33;0;10,27;0;17,86
2022;36;2588256;1,50E+01;'15E0';0;0;0;0;0;0;100
2022;36;2588264;1,50E+02;'15E1';0;100;0;0;0;0;0
2022;36;2588265;1,50E+02;'15E1';0;0;0;100;0;0;0
2022;36;2588280;1,50E+01;'15E0';0;0;0;0;1,01;0;98,99
2022;36;2588295;1,60E+02;'16E1';0;96,12;0;3,88;0;0;0
2022;36;2588311;1,60E+01;'16E0';1,06;0;0;0;0;0;98,94
2022;36;2588314;1,60E+03;'16E2';33,57;0;25,71;0;20;20,71;0
2022;36;2588315;1,50E+01;'15E0';39,94;0;31,32;0;10,92;8,33;9,48
2022;36;2588330;1,60E+02;'16E1';0;76,92;0;23,08;0;0;0
2022;36;2588343;1,50E+02;'15E1';1,43;95,77;0,82;1,98;0;0;0
2022;36;2588350;1,60E+01;'16E0';0;0;0;0;3,85;0;96,15
2022;36;2588367;1,50E+02;'15E1';56,34;0;43,66;0;0;0;0
2022;36;2588368;1,60E+02;'16E1';0;0;0;0;0;0;100
2022;36;2588370;1,60E+05;'16E4';0;0;0;0;0;0;100
2022;36;2588374;1,60E+05;'16E4';0;3,72;0;0;0;96,28;0
2022;36;2588376;1,60E+05;'16E4';0;0;0;0;3,62;0;96,38
2022;36;2588394;1,60E+02;'16E1';9,34;0;0;0;0;0;90,66
2022;36;2588410;1,50E+01;'15E0';0;0;100;0;0;0;0
2022;36;2588435;1,60E+02;'16E1';60,77;39,23;0;0;0;0;0
2022;36;2588438;1,50E+02;'15E1';14,24;0;0;85,76;0;0;0
2022;36;2588439;1,60E+05;'16E4';0;0;48;0;52;0;0
2022;36;2588440;1,60E+05;'16E4';0;0;0;0;100;0;0
2022;36;2588446;1,50E+02;'15E1';0;63,93;5,87;17,6;12,61;0;0
2022;36;2588458;1,60E+05;'16E4';27,98;0;16,97;0;28,9;12,39;13,76
2022;36;2588461;1,60E+02;'16E1';1,11;0;0;0;0;0;98,89
2022;36;2588471;1,60E+05;'16E4';0;0;43,75;0;27,84;28,41;0
2022;36;2588486;1,60E+08;'16E7';16,45;3,47;11,8;0;21,44;20,82;26,02
2022;36;2588488;1,60E+02;'16E1';55,56;0;44,44;0;0;0;0
2022;36;2588506;1,60E+05;'16E4';17,16;0;34,82;0;48,02;0;0
2022;36;2588518;1,60E+02;'16E1';19,93;0;0;0;0;0;80,07
2022;36;2588528;1,50E+01;'15E0';0;0;48,92;0;20,86;12,95;17,27
2022;36;2588537;1,60E+03;'16E2';0;0;100;0;0;0;0
2022;36;2588546;1,50E+02;'15E1';29,79;0;35,25;0;34,96;0;0
2022;36;2588549;1,60E+02;'16E1';46,15;0;32,11;0;21,74;0;0
2022;36;2588551;1,50E+01;'15E0';55,56;0;44,44;0;0;0;0
2022;36;2588568;1,60E+05;'16E4';40;0;0;0;60;0;0
2022;36;2588573;1,60E+02;'16E1';31,53;0;32,43;0;36,04;0;0
2022;36;2588582;1,60E+08;'16E7';30,77;0;0;0;0;0;69,23
2022;36;2588587;1,50E+02;'15E1';16,11;14,64;28,5;0;23,53;17,23;0
2022;36;2588597;1,60E+08;'16E7';58,57;0;0;0;0;15,07;26,36
2022;36;2588635;1,50E+02;'15E1';33,5;0;28,26;0;32,11;4,94;1,19
2022;36;2588765;1,60E+05;'16E4';18,56;0;3,09;0;65,46;8,25;4,64
2022;36;2588917;1,60E+05;'16E4';8,62;0;17,24;0;50;17,24;6,9
2022;36;2589040;1,60E+05;'16E4';14,79;0;44,69;0;40,51;0;0
2022;34;2589245;1,60E+02;'16E1';0;0;0;0;100;0;0
2022;34;2589246;1,60E+02;'16E1';0;0;0;0;100;0;0
2022;36;2589461;1,60E+05;'16E4';0;0;50,98;0;49,02;0;0
2022;36;2589494;1,60E+02;'16E1';0;0;100;0;0;0;0
2022;36;2589548;1,60E+04;'16E3';2,01;0;0;0;0,9;0;97,09
2022;36;2589606;1,60E+05;'16E4';17,24;0;34,48;0;48,28;0;0
2022;36;2589669;1,60E+02;'16E1';0;100;0;0;0;0;0
2022;36;2589793;1,60E+05;'16E4';0;0;0;0;0;100;0
2022;36;2589855;1,60E+01;'16E0';1,6;0;0;0;0;0;98,4
2022;36;2589861;1,60E+02;'16E1';23,74;0;62,29;0;13,97;0;0
2022;36;2589873;1,50E+01;'15E0';0,54;0;0;0;0;0;99,46
2022;36;2589904;1,50E+02;'15E1';0;57,14;0;42,86;0;0;0
2022;36;2589931;1,50E+02;'15E1';0;100;0;0;0;0;0
2022;36;2589941;1,60E+02;'16E1';1,57;0;0;0;0;0;98,43
2022;36;2589972;1,50E+01;'15E0';0,68;0;0;0;0;0;99,32
2022;36;2589973;1,60E+02;'16E1';0;0;0;0;0;0;100
2022;36;2589980;1,60E+01;'16E0';3,86;0;0;0;1,59;0;94,55
2022;36;2589984;1,60E+02;'16E1';4;0;0;0;0;0;96
2022;36;2589985;1,60E+02;'16E1';3,12;0;0;3,84;90,04;3;0
2022;36;2590003;1,60E+02;'16E1';1,12;97,69;0;1,19;0;0;0
2022;36;2590006;1,50E+01;'15E0';0;0;0;0;0;0;100
2022;36;2590033;1,60E+02;'16E1';20,72;0;0;0;0;0;79,28
2022;36;2590046;1,50E+01;'15E0';0;0;0;0;0;0;100
2022;36;2590051;1,50E+02;'15E1';22,93;0;31,2;0;21,49;24,38;0
2022;36;2590085;1,60E+03;'16E2';14,13;11,84;17,57;0;56,46;0;0
2022;36;2590086;1,60E+03;'16E2';0;0;0;0;0;100;0
2022;36;2590110;1,50E+02;'15E1';0;52,2;0;46,48;1,32;0;0
2022;36;2590112;1,60E+05;'16E4';0;0;0;0;0;100;0
2022;36;2590122;1,60E+06;'16E5';32,11;0;17,58;0;50,31;0;0
2022;36;2590123;1,50E+08;'15E7';45,1;0;0;0;0;1,13;53,77
2022;36;2590125;1,60E+02;'16E1';8,51;0;0;1,55;89,94;0;0
2022;36;2590126;1,60E+02;'16E1';72,11;0;17,11;0;1,32;9,47;0
2022;36;2590129;1,50E+02;'15E1';0;21,2;0;78,8;0;0;0
2022;36;2590135;1,50E+08;'15E7';24,68;0;0;0;0;1,51;73,81
2022;36;2590136;1,50E+02;'15E1';0;57,29;0;29,49;13,22;0;0
2022;36;2590165;1,60E+05;'16E4';16,67;0;16,67;0;33,33;0;33,33
2022;36;2590172;1,50E+02;'15E1';0;4,38;10,22;14,89;14,45;49,64;6,42
2022;36;2590176;1,60E+03;'16E2';39,68;0;39,68;0;20,63;0;0
2022;36;2590182;1,70E+08;'17E7';19,08;20,06;9,09;0;32,72;5,66;13,37
2022;36;2590183;1,60E+05;'16E4';3,26;0;0;0;2,1;0;94,64
2022;36;2590234;1,60E+02;'16E1';14,12;0;15,27;0;10,15;60,46;0
2022;36;2590280;1,50E+08;'15E7';16,41;0;0;0;0;4,45;79,14
2022;36;2590317;1,50E+01;'15E0';35,37;0;33,46;0;24,05;7,12;0
2022;36;2591195;1,60E+01;'16E0';0;0;0;0;0;0;100
2022;36;2591340;1,60E+02;'16E1';0;100;0;0;0;0;0
2022;36;2591442;1,60E+05;'16E4';1,57;0;0;0;0;0;98,43
2022;36;2591479;1,50E+01;'15E0';0;0;0;0;0;0;100
2022;36;2591484;1,50E+01;'15E0';0;0;0;0;0;0;100
2022;36;2591492;1,50E+02;'15E1';31,45;0;68,55;0;0;0;0
2022;36;2591496;1,60E+07;'16E6';17,23;9,15;11,66;0;38,57;11,43;11,97
2022;36;2591557;1,50E+01;'15E0';1,15;0;0;0;0;0;98,85
2022;36;2591628;1,50E+01;'15E0';0;0;0;0;0;0;100
2022;36;2591635;1,50E+02;'15E1';0;0;0;100;0;0;0
2022;36;2591636;1,50E+02;'15E1';0;100;0;0;0;0;0
2022;36;2591668;1,60E+02;'16E1';0;83,33;0;16,67;0;0;0
2022;36;2591685;1,50E+01;'15E0';0;0;0;0;0;0;100
2022;36;2591686;1,50E+01;'15E0';72,73;0;0;0;27,27;0;0
2022;36;2591709;1,60E+01;'16E0';1,1;0;0;0;0;0;98,9
2022;36;2591715;1,50E+08;'15E7';3,05;0;0;0;0;0;96,95
2022;36;2591716;1,50E+08;'15E7';72,39;0;0;0;0;16,64;10,97
2022;36;2591723;1,50E+01;'15E0';0,91;0;0;0;0;0;99,09
2022;36;2591752;1,60E+02;'16E1';15,91;0;0;0;2,63;0;81,46
2022;36;2591785;1,50E+08;'15E7';3,5;0;0;0;0;7,57;88,93
2022;36;2591792;1,50E+02;'15E1';0;0;0;100;0;0;0
2022;36;2591793;1,50E+02;'15E1';0;41,27;0;55,19;3,54;0;0
2022;36;2591801;1,60E+07;'16E6';9,83;0;2,81;0;71,07;2,53;13,76
2022;36;2591803;1,60E+06;'16E5';8,96;5,48;16,96;0;49,04;6,52;13,04
2022;36;2591804;1,60E+02;'16E1';100;0;0;0;0;0;0
2022;36;2591806;1,50E+08;'15E7';22,72;0;0;0;0;1,94;75,34
2022;36;2591812;1,60E+02;'16E1';54,55;0;45,45;0;0;0;0
2022;36;2591813;1,60E+01;'16E0';47,06;0;52,94;0;0;0;0
2022;36;2591815;1,60E+02;'16E1';0;100;0;0;0;0;0
2022;36;2591823;1,50E+02;'15E1';0;0;0;0;100;0;0
2022;36;2591830;1,60E+02;'16E1';100;0;0;0;0;0;0
2022;36;2591833;1,60E+03;'16E2';0;0;66,67;0;33,33;0;0
2022;36;2591851;1,60E+02;'16E1';24,29;44,12;0;31,59;0;0;0
2022;36;2591852;1,50E+02;'15E1';0;0;67,89;0;32,11;0;0
2022;36;2591855;1,60E+05;'16E4';2,3;0;0;0;0;0;97,7
2022;36;2591858;1,60E+06;'16E5';0;0;0;0;1,98;0;98,02
2022;36;2591861;1,60E+04;'16E3';30,16;0;19,02;0;42,95;7,87;0
2022;36;2591864;1,60E+05;'16E4';0;0;0;0;0,11;15,12;84,77
2022;36;2591872;1,60E+05;'16E4';0;0;8,79;0;91,21;0;0
2022;36;2591886;1,60E+02;'16E1';0;47,3;0;52,7;0;0;0
2022;36;2591893;1,60E+02;'16E1';21,97;0;0;0;0;0;78,03
2022;36;2591906;1,60E+05;'16E4';13,64;0;25;0;48,86;0;12,5
2022;36;2591917;1,60E+05;'16E4';26,03;0;25,39;0;32,97;15,62;0
2022;36;2591965;1,60E+07;'16E6';36,36;0;9,09;0;54,55;0;0
2022;36;2591987;1,60E+02;'16E1';6,12;16,99;12,84;39,65;15,71;0;8,69
2022;36;2592013;1,50E+02;'15E1';42,78;0;23,95;0;23,49;9,78;0
2022;36;2592051;1,60E+05;'16E4';0,76;0;15,15;0;84,09;0;0
2022;36;2592243;1,50E+01;'15E0';42,86;0;57,14;0;0;0;0
2022;36;2592402;1,60E+05;'16E4';0;0;17,23;0;9,02;73,75;0
2022;36;2592909;1,60E+04;'16E3';0;0;0;0;0;0;100
2022;36;2592970;1,60E+02;'16E1';0;96,46;0;0;3,54;0;0
2022;36;2593192;1,60E+06;'16E5';15,31;0;12,24;0;63,27;0;9,18
2022;36;2593193;1,60E+05;'16E4';13,89;0;34,72;0;51,39;0;0
2022;36;2593194;1,60E+05;'16E4';0;0;0;0;100;0;0
2022;36;2593204;1,60E+03;'16E2';27,78;0;33,73;0;21,13;17,36;0
2022;36;2593207;1,60E+03;'16E2';0;11,79;18,34;0;69,88;0;0
2022;36;2593208;1,60E+03;'16E2';100;0;0;0;0;0;0
2022;36;2593220;1,60E+02;'16E1';50;0;50;0;0;0;0
2022;36;2593251;1,60E+02;'16E1';0,57;0;0;0;0;0;99,43
2022;36;2593259;1,60E+02;'16E1';25,76;0;0;0;0,47;0;73,77
2022;36;2593271;1,60E+02;'16E1';12;0;0;0;0;0;88
2022;36;2593273;1,60E+02;'16E1';4,53;0;0;0;3,72;1,13;90,62
2022;36;2593286;1,70E+02;'17E1';0;0;0;0;3,75;2,22;94,03
2022;36;2593289;1,50E+01;'15E0';0,95;0;0;0;0;0;99,05
2022;36;2593291;1,50E+01;'15E0';1,01;0;0;0;0;0;98,99
2022;36;2593293;1,50E+01;'15E0';0,51;0;0;0;0;0;99,49
2022;36;2593336;1,50E+02;'15E1';8,06;0;5,27;12,5;71,11;0;3,07
2022;36;2593337;1,50E+02;'15E1';7,34;0;3,59;8,78;78,07;1,39;0,83
2022;36;2593338;1,50E+02;'15E1';0;100;0;0;0;0;0
2022;36;2593339;1,50E+02;'15E1';18,15;0;0;81,85;0;0;0
2022;36;2593340;1,50E+02;'15E1';20,85;0;0;79,15;0;0;0
2022;36;2593341;1,60E+01;'16E0';2,56;0;0;0;4,31;0;93,13
2022;36;2593342;1,60E+01;'16E0';2,83;0;0;0;4,83;0;92,34
2022;36;2593347;1,60E+02;'16E1';0;88,23;1,73;10,04;0;0;0
2022;36;2593350;1,50E+02;'15E1';0;85,22;0;11,77;3,01;0;0
2022;36;2593351;1,50E+02;'15E1';0;0;0;94,12;5,88;0;0
2022;36;2593364;1,60E+08;'16E7';0;0;30;0;0;30,59;39,41
2022;36;2593375;1,60E+02;'16E1';18,4;16,29;13,35;4,35;20,32;27,28;0
2022;36;2593397;1,50E+01;'15E0';0;0;0;0;0;0;100
2022;36;2593399;1,50E+01;'15E0';0;0;0;0;0;0;100
2022;36;2593417;1,50E+01;'15E0';1,46;0;0;0;0;0;98,54
2022;36;2593418;1,50E+01;'15E0';0;0;0;0;100;0;0
2022;36;2593523;1,50E+02;'15E1';0;0;0;41,67;58,33;0;0
2022;36;2593524;1,60E+02;'16E1';7,43;74,29;0;18,28;0;0;0
2022;36;2593690;1,50E+06;'15E5';0;0;0,72;0;99,28;0;0
2022;36;2593691;1,60E+06;'16E5';0;0;1,15;0;79,42;15,58;3,85
2022;36;2593718;1,60E+02;'16E1';6,01;0;61,2;0;32,79;0;0
2022;36;2593733;1,60E+07;'16E6';8,4;0;8,4;0;83,19;0;0
2022;36;2593748;1,60E+02;'16E1';4,36;0;6,89;0;0;80,41;8,34
2022;36;2593751;1,50E+01;'15E0';23,6;0;28,72;5,51;37,69;4,48;0
2022;36;2593752;1,50E+01;'15E0';13,71;0;42,86;0,57;39,14;3,71;0
2022;33;2593913;1,50E+01;'15E0';100;0;0;0;0;0;0
2022;36;2594103;1,60E+05;'16E4';5,24;5,24;15,24;0;74,29;0;0
2022;36;2594385;1,60E+05;'16E4';15,08;0;6,35;0;64,02;4,5;10,05
2022;36;2594443;1,60E+05;'16E4';22,73;0;26,52;0;50,76;0;0
2022;36;2594670;1,60E+07;'16E6';12,46;0;8,06;0;79,47;0;0
2022;36;2594817;1,60E+05;'16E4';3,35;0;3,97;0;31,8;7,74;53,14
2022;36;2594846;1,60E+04;'16E3';0;0;0;0;0;0;100
2022;36;2594847;1,60E+04;'16E3';100;0;0;0;0;0;0
2022;36;2594892;1,50E+01;'15E0';0;0;0;0;0;0;100
2022;36;2594912;1,60E+05;'16E4';17,95;0;42,56;0;39,49;0;0
2022;36;2594919;1,60E+04;'16E3';16,19;0;0;0;0;0;83,81
2022;36;2594920;1,60E+04;'16E3';1,24;0;0;0;0,76;0;98,01
2022;36;2594951;1,60E+02;'16E1';20,73;0;0;0;2,2;0;77,08
2022;36;2594991;1,50E+02;'15E1';0;0;0;13,9;86,1;0;0
2022;36;2595007;1,50E+01;'15E0';0,82;0;0;0;0;0;99,18
2022;36;2595030;1,50E+01;'15E0';0;0;0;0;2,37;0;97,63
2022;36;2595048;1,60E+02;'16E1';0;94,24;0;4,72;1,05;0;0
2022;36;2595057;1,60E+02;'16E1';6,9;45,4;5,87;19,07;21,67;1,09;0
2022;36;2595068;1,60E+02;'16E1';18,72;0;0;0;0;0;81,28
2022;36;2595071;1,60E+03;'16E2';2,22;0;2,8;0;1,51;93,47;0
2022;36;2595083;1,50E+01;'15E0';1,25;0;0;0;0;0;98,75
2022;36;2595099;1,60E+08;'16E7';6,35;0;7,83;0;63,08;7,55;15,19
2022;36;2595150;1,50E+02;'15E1';0;0;0;21,38;78,62;0;0
2022;37;2597355;1,60E+05;'16E4';0;7,45;0;0;0;72,69;19,86
2022;37;2597488;1,60E+02;'16E1';0;100;0;0;0;0;0
2022;37;2597538;1,60E+05;'16E4';0;0,83;0;0;0;99,17;0
2022;37;2597545;1,50E+01;'15E0';0;0;0;0;0;0;100
2022;37;2597649;1,60E+03;'16E2';1,45;0;0;0;0;0;98,55
2022;37;2597652;1,70E+03;'17E2';0;0;0;0;0;0;100
2022;37;2597730;1,50E+01;'15E0';0;0;0;0;2,16;0;97,84
2022;37;2597772;1,60E+05;'16E4';1,36;0;0;0;0;0;98,64
2022;37;2597848;1,60E+02;'16E1';0;0;0;0;100;0;0
2022;37;2597859;1,50E+01;'15E0';0;0;0;0;0;0;100
2022;36;2597870;1,60E+02;'16E1';11,01;0;39,51;0;38,86;10,62;0
2022;37;2597903;1,50E+01;'15E0';0;0;0;0;0;0;100
2022;37;2597923;1,50E+01;'15E0';0;0;0;0;0;0;100
2022;37;2597940;1,50E+01;'15E0';0;0;0;0;1,04;0;98,96
2022;37;2597986;1,60E+02;'16E1';0;100;0;0;0;0;0
2022;37;2598021;1,50E+01;'15E0';1,5;0;0;0;2,81;0;95,69
2022;37;2598031;1,70E+02;'17E1';2,56;0;0;0;0;2,56;94,89
2022;37;2598032;1,50E+01;'15E0';0;0;0;2,67;97,33;0;0
2022;37;2598036;1,50E+01;'15E0';1,3;0;0;0;1,85;0;96,85
2022;37;2598045;1,60E+02;'16E1';0;100;0;0;0;0;0
2022;37;2598087;1,50E+01;'15E0';1,13;0;0;0;1,74;0;97,13
2022;37;2598093;1,60E+02;'16E1';1,85;0;0;0;0;0,78;97,37
2022;37;2598098;1,60E+02;'16E1';0;91,39;0;2,88;3,26;2,46;0
2022;37;2598100;1,50E+01;'15E0';0;0;0;0;1,55;0;98,45
