Año;Semestre;Cuatrimestre;Trimestre;Mes;SemanaAño;FcCaptura;IdStock;Stock;PesoCapturadoTotalDía;AcumuladoDía;CuotaStock;Porcentaje
2021;1;2;2;5;18;07/05/2021;99159416;POL/08C.;5;12571,33;170009;7,39
2021;1;2;2;5;19;10/05/2021;99159416;POL/08C.;1;12572,33;170009;7,4
2021;1;2;2;5;19;11/05/2021;99159416;POL/08C.;6;12578,33;170009;7,4
2021;1;2;2;5;19;13/05/2021;99159416;POL/08C.;0,5;12578,83;170009;7,4
2021;1;2;2;5;20;17/05/2021;99159416;POL/08C.;3;12581,83;170009;7,4
2021;1;2;2;5;20;18/05/2021;99159416;POL/08C.;5;12586,83;170009;7,4
2021;1;2;2;5;20;19/05/2021;99159416;POL/08C.;5;12591,83;170009;7,41
2021;1;2;2;5;21;25/05/2021;99159416;POL/08C.;1;12592,83;170009;7,41
2021;1;2;2;5;21;26/05/2021;99159416;POL/08C.;81;12673,83;170009;7,45
2021;1;2;2;5;21;27/05/2021;99159416;POL/08C.;0,25;12674,08;170009;7,45
2021;1;2;2;5;21;28/05/2021;99159416;POL/08C.;1;12675,08;170009;7,46
2021;1;2;2;5;22;31/05/2021;99159416;POL/08C.;2;12677,08;170009;7,46
2021;1;2;2;6;22;01/06/2021;99159416;POL/08C.;1;12678,08;170009;7,46
2021;1;2;2;6;22;02/06/2021;99159416;POL/08C.;6;12684,08;170009;7,46
2021;1;2;2;6;22;03/06/2021;99159416;POL/08C.;1;12685,08;170009;7,46
2021;1;2;2;6;22;04/06/2021;99159416;POL/08C.;125;12810,08;170009;7,53
2021;1;2;2;6;23;08/06/2021;99159416;POL/08C.;0,5;12810,58;170009;7,54
2021;1;2;2;6;23;10/06/2021;99159416;POL/08C.;50;12860,58;170009;7,56
2021;1;2;2;6;24;15/06/2021;99159416;POL/08C.;50;12910,58;170009;7,59
2021;1;2;2;6;25;21/06/2021;99159416;POL/08C.;85;12995,58;170009;7,64
2021;1;2;2;6;25;22/06/2021;99159416;POL/08C.;85;13080,58;170009;7,69
2021;1;2;2;6;26;30/06/2021;99159416;POL/08C.;90;13170,58;170009;7,75
2021;2;2;3;7;27;06/07/2021;99159416;POL/08C.;50;13220,58;170009;7,78
2021;2;2;3;7;28;13/07/2021;99159416;POL/08C.;80;13300,58;170009;7,82
2021;2;2;3;7;29;19/07/2021;99159416;POL/08C.;85;13385,58;170009;7,87
2021;2;2;3;7;29;20/07/2021;99159416;POL/08C.;65;13450,58;170009;7,91
2021;2;2;3;7;29;21/07/2021;99159416;POL/08C.;113;13563,58;170009;7,98
2021;2;2;3;7;29;22/07/2021;99159416;POL/08C.;60;13623,58;170009;8,01
2021;2;2;3;7;29;23/07/2021;99159416;POL/08C.;50;13673,58;170009;8,04
2021;2;2;3;7;30;29/07/2021;99159416;POL/08C.;50;13723,58;170009;8,07
2021;2;2;3;7;30;30/07/2021;99159416;POL/08C.;60;13783,58;170009;8,11
2021;2;2;3;8;31;02/08/2021;99159416;POL/08C.;225;14008,58;170009;8,24
2021;2;2;3;8;31;04/08/2021;99159416;POL/08C.;165;14173,58;170009;8,34
2021;2;2;3;8;31;05/08/2021;99159416;POL/08C.;199;14372,58;170009;8,45
2021;2;2;3;8;31;06/08/2021;99159416;POL/08C.;85;14457,58;170009;8,5
2021;2;2;3;8;32;10/08/2021;99159416;POL/08C.;115;14572,58;170009;8,57
2021;2;2;3;8;32;11/08/2021;99159416;POL/08C.;81;14653,58;170009;8,62
2021;2;2;3;8;32;13/08/2021;99159416;POL/08C.;145;14798,58;170009;8,7
2021;2;2;3;8;33;19/08/2021;99159416;POL/08C.;110;14908,58;170009;8,77
2021;2;2;3;8;33;20/08/2021;99159416;POL/08C.;60;14968,58;170009;8,8
2021;2;2;3;8;34;23/08/2021;99159416;POL/08C.;90;15058,58;170009;8,86
2021;2;2;3;8;34;26/08/2021;99159416;POL/08C.;65;15123,58;170009;8,9
2021;2;2;3;8;34;27/08/2021;99159416;POL/08C.;65;15188,58;170009;8,93
2021;2;2;3;8;35;30/08/2021;99159416;POL/08C.;55;15243,58;170009;8,97
2021;2;3;3;9;35;03/09/2021;99159416;POL/08C.;105;15348,58;170009;9,03
2021;2;3;3;9;36;06/09/2021;99159416;POL/08C.;254,45;15603,03;170009;9,18
2021;2;3;3;9;36;07/09/2021;99159416;POL/08C.;50;15653,03;170009;9,21
2021;2;3;3;9;36;08/09/2021;99159416;POL/08C.;155;15808,03;170009;9,3
2021;2;3;3;9;36;09/09/2021;99159416;POL/08C.;75;15883,03;170009;9,34
2021;2;3;3;9;36;10/09/2021;99159416;POL/08C.;79,56;15962,59;170009;9,39
2021;2;3;3;9;37;17/09/2021;99159416;POL/08C.;1;15963,59;170009;9,39
2021;2;3;3;9;38;20/09/2021;99159416;POL/08C.;65;16028,59;170009;9,43
2021;2;3;3;9;38;22/09/2021;99159416;POL/08C.;6;16034,59;170009;9,43
2021;2;3;3;9;39;28/09/2021;99159416;POL/08C.;179;16213,59;170009;9,54
2021;2;3;3;9;39;29/09/2021;99159416;POL/08C.;169;16382,59;170009;9,64
2021;2;3;3;9;39;30/09/2021;99159416;POL/08C.;205;16587,59;170009;9,76
2021;2;3;4;10;39;01/10/2021;99159416;POL/08C.;207;16794,59;170009;9,88
2021;2;3;4;10;40;04/10/2021;99159416;POL/08C.;120;16914,59;170009;9,95
2021;2;3;4;10;40;05/10/2021;99159416;POL/08C.;169,5;17084,09;170009;10,05
2021;2;3;4;10;40;06/10/2021;99159416;POL/08C.;80;17164,09;170009;10,1
2021;2;3;4;10;40;07/10/2021;99159416;POL/08C.;433,92;17598,01;170009;10,35
2021;2;3;4;10;40;08/10/2021;99159416;POL/08C.;70;17668,01;170009;10,39
2021;2;3;4;10;41;12/10/2021;99159416;POL/08C.;3;17671,01;170009;10,39
2021;2;3;4;10;41;13/10/2021;99159416;POL/08C.;187,5;17858,51;170009;10,5
2021;2;3;4;10;41;14/10/2021;99159416;POL/08C.;267;18125,51;170009;10,66
2021;2;3;4;10;41;15/10/2021;99159416;POL/08C.;192;18317,51;170009;10,77
2021;2;3;4;10;42;18/10/2021;99159416;POL/08C.;348;18665,51;170009;10,98
2021;2;3;4;10;42;19/10/2021;99159416;POL/08C.;640;19305,51;170009;11,36
2021;2;3;4;10;42;20/10/2021;99159416;POL/08C.;247;19552,51;170009;11,5
2021;2;3;4;10;42;21/10/2021;99159416;POL/08C.;200;19752,51;170009;11,62
2021;2;3;4;10;42;22/10/2021;99159416;POL/08C.;865;20617,51;170009;12,13
2021;2;3;4;10;42;23/10/2021;99159416;POL/08C.;3;20620,51;170009;12,13
2021;2;3;4;10;43;25/10/2021;99159416;POL/08C.;546;21166,51;170009;12,45
2021;2;3;4;10;43;26/10/2021;99159416;POL/08C.;550;21716,51;170009;12,77
2021;2;3;4;10;43;27/10/2021;99159416;POL/08C.;570;22286,51;170009;13,11
2021;2;3;4;10;43;28/10/2021;99159416;POL/08C.;152;22438,51;170009;13,2
2021;2;3;4;10;43;29/10/2021;99159416;POL/08C.;170;22608,51;170009;13,3
2021;2;3;4;11;44;01/11/2021;99159416;POL/08C.;198;22806,51;170009;13,41
2021;2;3;4;11;44;02/11/2021;99159416;POL/08C.;196;23002,51;170009;13,53
2021;2;3;4;11;44;03/11/2021;99159416;POL/08C.;280;23282,51;170009;13,69
2021;2;3;4;11;44;04/11/2021;99159416;POL/08C.;482;23764,51;170009;13,98
2021;2;3;4;11;44;05/11/2021;99159416;POL/08C.;425;24189,51;170009;14,23
2021;2;3;4;11;45;08/11/2021;99159416;POL/08C.;574;24763,51;170009;14,57
2021;2;3;4;11;45;09/11/2021;99159416;POL/08C.;670;25433,51;170009;14,96
2021;2;3;4;11;45;10/11/2021;99159416;POL/08C.;545;25978,51;170009;15,28
2021;2;3;4;11;45;11/11/2021;99159416;POL/08C.;439;26417,51;170009;15,54
2021;2;3;4;11;45;12/11/2021;99159416;POL/08C.;1050;27467,51;170009;16,16
2021;2;3;4;11;46;15/11/2021;99159416;POL/08C.;630;28097,51;170009;16,53
2021;2;3;4;11;46;16/11/2021;99159416;POL/08C.;506;28603,51;170009;16,82
2021;2;3;4;11;46;17/11/2021;99159416;POL/08C.;432;29035,51;170009;17,08
2021;2;3;4;11;46;18/11/2021;99159416;POL/08C.;665;29700,51;170009;17,47
2021;2;3;4;11;46;19/11/2021;99159416;POL/08C.;421;30121,51;170009;17,72
2021;2;3;4;11;47;22/11/2021;99159416;POL/08C.;40;30161,51;170009;17,74
2021;2;3;4;11;47;25/11/2021;99159416;POL/08C.;91,5;30253,01;170009;17,79
2021;2;3;4;11;47;26/11/2021;99159416;POL/08C.;186;30439,01;170009;17,9
2021;2;3;4;11;48;29/11/2021;99159416;POL/08C.;730;31169,01;170009;18,33
2021;2;3;4;11;48;30/11/2021;99159416;POL/08C.;1270;32439,01;170009;19,08
2021;2;3;4;12;48;01/12/2021;99159416;POL/08C.;756,75;33195,76;170009;19,53
2021;2;3;4;12;48;02/12/2021;99159416;POL/08C.;586;33781,76;170009;19,87
2021;2;3;4;12;48;03/12/2021;99159416;POL/08C.;441,25;34223,01;170009;20,13
2021;2;3;4;12;49;06/12/2021;99159416;POL/08C.;937;35160,01;170009;20,68
2021;2;3;4;12;49;07/12/2021;99159416;POL/08C.;511;35671,01;170009;20,98
2021;2;3;4;12;49;09/12/2021;99159416;POL/08C.;453;36124,01;170009;21,25
2021;2;3;4;12;49;10/12/2021;99159416;POL/08C.;736;36860,01;170009;21,68
2021;2;3;4;12;49;12/12/2021;99159416;POL/08C.;90;36950,01;170009;21,73
2021;2;3;4;12;50;13/12/2021;99159416;POL/08C.;1887;38837,01;170009;22,84
2021;2;3;4;12;50;14/12/2021;99159416;POL/08C.;1869;40706,01;170009;23,94
2021;2;3;4;12;50;15/12/2021;99159416;POL/08C.;1395;42101,01;170009;24,76
2021;2;3;4;12;50;16/12/2021;99159416;POL/08C.;1007;43108,01;170009;25,36
2021;2;3;4;12;50;17/12/2021;99159416;POL/08C.;1605;44713,01;170009;26,3
2021;2;3;4;12;51;20/12/2021;99159416;POL/08C.;1068;45781,01;170009;26,93
2021;2;3;4;12;51;21/12/2021;99159416;POL/08C.;1373,56;47154,57;170009;27,74
2021;2;3;4;12;51;22/12/2021;99159416;POL/08C.;2020,2;49174,77;170009;28,92
2021;2;3;4;12;51;23/12/2021;99159416;POL/08C.;1185;50359,77;170009;29,62
2021;2;3;4;12;51;24/12/2021;99159416;POL/08C.;70;50429,77;170009;29,66
2021;2;3;4;12;51;26/12/2021;99159416;POL/08C.;65;50494,77;170009;29,7
2021;2;3;4;12;52;28/12/2021;99159416;POL/08C.;911;51405,77;170009;30,24
2021;2;3;4;12;52;29/12/2021;99159416;POL/08C.;1055;52460,77;170009;30,86
2021;2;3;4;12;52;30/12/2021;99159416;POL/08C.;1285;53745,77;170009;31,61
2022;1;1;1;1;52;02/01/2022;99160117;JAX/08C.;813;813;17483605;0
2022;1;1;1;1;1;03/01/2022;99160117;JAX/08C.;5508;6321;17483605;0,04
2022;1;1;1;1;1;04/01/2022;99160117;JAX/08C.;15605;21926;17483605;0,13
2022;1;1;1;1;1;05/01/2022;99160117;JAX/08C.;12376;34302;17483605;0,2
2022;1;1;1;1;1;06/01/2022;99160117;JAX/08C.;30587;64889;17483605;0,37
2022;1;1;1;1;1;07/01/2022;99160117;JAX/08C.;805;65694;17483605;0,38
2022;1;1;1;1;2;10/01/2022;99160117;JAX/08C.;16012;81706;17483605;0,47
2022;1;1;1;1;2;11/01/2022;99160117;JAX/08C.;47174;128880;17483605;0,74
2022;1;1;1;1;2;12/01/2022;99160117;JAX/08C.;12726;141606;17483605;0,81
2022;1;1;1;1;2;13/01/2022;99160117;JAX/08C.;43286;184892;17483605;1,06
2022;1;1;1;1;2;14/01/2022;99160117;JAX/08C.;29993;214885;17483605;1,23
2022;1;1;1;1;2;15/01/2022;99160117;JAX/08C.;1769;216654;17483605;1,24
2022;1;1;1;1;2;16/01/2022;99160117;JAX/08C.;240;216894;17483605;1,24
2022;1;1;1;1;3;17/01/2022;99160117;JAX/08C.;12859;229753;17483605;1,31
2022;1;1;1;1;3;18/01/2022;99160117;JAX/08C.;11697;241450;17483605;1,38
2022;1;1;1;1;3;19/01/2022;99160117;JAX/08C.;14272;255722;17483605;1,46
2022;1;1;1;1;3;20/01/2022;99160117;JAX/08C.;12753;268475;17483605;1,54
2022;1;1;1;1;3;21/01/2022;99160117;JAX/08C.;78;268553;17483605;1,54
2022;1;1;1;1;3;22/01/2022;99160117;JAX/08C.;555;269108;17483605;1,54
2022;1;1;1;1;3;23/01/2022;99160117;JAX/08C.;116;269224;17483605;1,54
2022;1;1;1;1;4;24/01/2022;99160117;JAX/08C.;71540;340764;17483605;1,95
2022;1;1;1;1;4;25/01/2022;99160117;JAX/08C.;51786;392550;17483605;2,25
2022;1;1;1;1;4;26/01/2022;99160117;JAX/08C.;72495;465045;17483605;2,66
2022;1;1;1;1;4;27/01/2022;99160117;JAX/08C.;14121;479166;17483605;2,74
2022;1;1;1;1;4;28/01/2022;99160117;JAX/08C.;5472;484638;17483605;2,77
2022;1;1;1;1;4;29/01/2022;99160117;JAX/08C.;421;485059;17483605;2,77
2022;1;1;1;1;4;30/01/2022;99160117;JAX/08C.;2064;487123;17483605;2,79
2022;1;1;1;1;5;31/01/2022;99160117;JAX/08C.;18550;505673;17483605;2,89
2022;1;1;1;2;5;01/02/2022;99160117;JAX/08C.;23981;529654;17483605;3,03
2022;1;1;1;2;5;02/02/2022;99160117;JAX/08C.;41795;571449;17483605;3,27
2022;1;1;1;2;5;03/02/2022;99160117;JAX/08C.;21620;593069;17483605;3,39
2022;1;1;1;2;5;04/02/2022;99160117;JAX/08C.;28993;622062;17483605;3,56
2022;1;1;1;2;5;05/02/2022;99160117;JAX/08C.;194;622256;17483605;3,56
2022;1;1;1;2;5;06/02/2022;99160117;JAX/08C.;238;622494;17483605;3,56
2022;1;1;1;2;6;07/02/2022;99160117;JAX/08C.;17314;639808;17483605;3,66
2022;1;1;1;2;6;08/02/2022;99160117;JAX/08C.;51047;690855;17483605;3,95
2022;1;1;1;2;6;09/02/2022;99160117;JAX/08C.;59821;750676;17483605;4,29
2022;1;1;1;2;6;10/02/2022;99160117;JAX/08C.;82904,5;833580,5;17483605;4,77
2022;1;1;1;2;6;11/02/2022;99160117;JAX/08C.;20220;853800,5;17483605;4,88
2022;1;1;1;2;6;12/02/2022;99160117;JAX/08C.;150;853950,5;17483605;4,88
2022;1;1;1;2;6;13/02/2022;99160117;JAX/08C.;54;854004,5;17483605;4,88
2022;1;1;1;2;7;14/02/2022;99160117;JAX/08C.;8350;862354,5;17483605;4,93
2022;1;1;1;2;7;15/02/2022;99160117;JAX/08C.;35270;897624,5;17483605;5,13
2022;1;1;1;2;7;16/02/2022;99160117;JAX/08C.;33245;930869,5;17483605;5,32
2022;1;1;1;2;7;17/02/2022;99160117;JAX/08C.;41792;972661,5;17483605;5,56
2022;1;1;1;2;7;18/02/2022;99160117;JAX/08C.;14887;987548,5;17483605;5,65
2022;1;1;1;2;7;19/02/2022;99160117;JAX/08C.;40;987588,5;17483605;5,65
2022;1;1;1;2;7;20/02/2022;99160117;JAX/08C.;32;987620,5;17483605;5,65
2022;1;1;1;2;8;21/02/2022;99160117;JAX/08C.;7717;995337,5;17483605;5,69
2022;1;1;1;2;8;22/02/2022;99160117;JAX/08C.;24130;1019467,5;17483605;5,83
2022;1;1;1;2;8;23/02/2022;99160117;JAX/08C.;108901;1128368,5;17483605;6,45
2022;1;1;1;2;8;24/02/2022;99160117;JAX/08C.;27934;1156302,5;17483605;6,61
2022;1;1;1;2;9;28/02/2022;99160117;JAX/08C.;41126;1197428,5;17483605;6,85
2022;1;1;1;3;9;01/03/2022;99160117;JAX/08C.;130508;1327936,5;17483605;7,6
2022;1;1;1;3;9;02/03/2022;99160117;JAX/08C.;68317;1396253,5;17483605;7,99
2022;1;1;1;3;9;03/03/2022;99160117;JAX/08C.;12393;1408646,5;17483605;8,06
2022;1;1;1;3;9;04/03/2022;99160117;JAX/08C.;1539;1410185,5;17483605;8,07
2022;1;1;1;3;9;06/03/2022;99160117;JAX/08C.;282;1410467,5;17483605;8,07
2022;1;1;1;3;10;07/03/2022;99160117;JAX/08C.;11690;1422157,5;17483605;8,13
2022;1;1;1;3;10;08/03/2022;99160117;JAX/08C.;77604;1499761,5;17483605;8,58
2022;1;1;1;3;10;09/03/2022;99160117;JAX/08C.;32544;1532305,5;17483605;8,76
2022;1;1;1;3;10;10/03/2022;99160117;JAX/08C.;22393;1554698,5;17483605;8,89
2022;1;1;1;3;10;11/03/2022;99160117;JAX/08C.;1770;1556468,5;17483605;8,9
2022;1;1;1;3;10;13/03/2022;99160117;JAX/08C.;48;1556516,5;17483605;8,9
2022;1;1;1;3;11;14/03/2022;99160117;JAX/08C.;1590;1558106,5;17483605;8,91
2022;1;1;1;3;11;15/03/2022;99160117;JAX/08C.;591;1558697,5;17483605;8,92
2022;1;1;1;3;11;16/03/2022;99160117;JAX/08C.;1486;1560183,5;17483605;8,92
2022;1;1;1;3;11;17/03/2022;99160117;JAX/08C.;668;1560851,5;17483605;8,93
2022;1;1;1;3;11;18/03/2022;99160117;JAX/08C.;130;1560981,5;17483605;8,93
2022;1;1;1;3;12;21/03/2022;99160117;JAX/08C.;1409;1562390,5;17483605;8,94
2022;1;1;1;3;12;22/03/2022;99160117;JAX/08C.;1799;1564189,5;17483605;8,95
2022;1;1;1;3;12;23/03/2022;99160117;JAX/08C.;1442;1565631,5;17483605;8,95
2022;1;1;1;3;12;24/03/2022;99160117;JAX/08C.;2206;1567837,5;17483605;8,97
2022;1;1;1;3;12;25/03/2022;99160117;JAX/08C.;2952;1570789,5;17483605;8,98
2022;1;1;1;3;12;27/03/2022;99160117;JAX/08C.;408;1571197,5;17483605;8,99
2022;1;1;1;3;13;28/03/2022;99160117;JAX/08C.;18497;1589694,5;17483605;9,09
2022;1;1;1;3;13;29/03/2022;99160117;JAX/08C.;18888;1608582,5;17483605;9,2
2022;1;1;1;3;13;30/03/2022;99160117;JAX/08C.;17350;1625932,5;17483605;9,3
2022;1;1;1;3;13;31/03/2022;99160117;JAX/08C.;13052;1638984,5;17483605;9,37
2022;1;1;2;4;13;01/04/2022;99160117;JAX/08C.;1465;1640449,5;17483605;9,38
2022;1;1;2;4;13;02/04/2022;99160117;JAX/08C.;60;1640509,5;17483605;9,38
2022;1;1;2;4;13;03/04/2022;99160117;JAX/08C.;186;1640695,5;17483605;9,38
2022;1;1;2;4;14;04/04/2022;99160117;JAX/08C.;5525;1646220,5;17483605;9,42
2022;1;1;2;4;14;05/04/2022;99160117;JAX/08C.;6694,8;1652915,3;17483605;9,45
2022;1;1;2;4;14;06/04/2022;99160117;JAX/08C.;13335;1666250,3;17483605;9,53
2022;1;1;2;4;14;07/04/2022;99160117;JAX/08C.;1462;1667712,3;17483605;9,54
2022;1;1;2;4;14;08/04/2022;99160117;JAX/08C.;0;1667712,3;17483605;9,54
2022;1;1;2;4;14;09/04/2022;99160117;JAX/08C.;126;1667838,3;17483605;9,54
2022;1;1;2;4;14;10/04/2022;99160117;JAX/08C.;534;1668372,3;17483605;9,54
2022;1;1;2;4;15;11/04/2022;99160117;JAX/08C.;17085;1685457,3;17483605;9,64
2022;1;1;2;4;15;12/04/2022;99160117;JAX/08C.;13230;1698687,3;17483605;9,72
2022;1;1;2;4;15;13/04/2022;99160117;JAX/08C.;8980;1707667,3;17483605;9,77
2022;1;1;2;4;15;14/04/2022;99160117;JAX/08C.;10106;1717773,3;17483605;9,83
2022;1;1;2;4;15;15/04/2022;99160117;JAX/08C.;1062;1718835,3;17483605;9,83
2022;1;1;2;4;15;16/04/2022;99160117;JAX/08C.;84;1718919,3;17483605;9,83
2022;1;1;2;4;15;17/04/2022;99160117;JAX/08C.;366;1719285,3;17483605;9,83
2022;1;1;2;4;16;18/04/2022;99160117;JAX/08C.;17974;1737259,3;17483605;9,94
2022;1;1;2;4;16;19/04/2022;99160117;JAX/08C.;16687;1753946,3;17483605;10,03
2022;1;1;2;4;16;20/04/2022;99160117;JAX/08C.;15105,5;1769051,8;17483605;10,12
2022;1;1;2;4;16;21/04/2022;99160117;JAX/08C.;8142;1777193,8;17483605;10,16
2022;1;1;2;4;16;22/04/2022;99160117;JAX/08C.;24843;1802036,8;17483605;10,31
2022;1;1;2;4;16;24/04/2022;99160117;JAX/08C.;3490;1805526,8;17483605;10,33
2022;1;1;2;4;17;25/04/2022;99160117;JAX/08C.;17313;1822839,8;17483605;10,43
2022;1;1;2;4;17;26/04/2022;99160117;JAX/08C.;67250;1890089,8;17483605;10,81
2022;1;1;2;4;17;27/04/2022;99160117;JAX/08C.;73976,3;1964066,1;17483605;11,23
2022;1;1;2;4;17;28/04/2022;99160117;JAX/08C.;63396,2;2027462,3;17483605;11,6
2022;1;1;2;4;17;29/04/2022;99160117;JAX/08C.;46657;2074119,3;17483605;11,86
2022;1;1;2;4;17;30/04/2022;99160117;JAX/08C.;468;2074587,3;17483605;11,87
2022;1;2;2;5;17;01/05/2022;99160117;JAX/08C.;558;2075145,3;17483605;11,87
2022;1;2;2;5;18;02/05/2022;99160117;JAX/08C.;43267,4;2118412,7;17483605;12,12
2022;1;2;2;5;18;03/05/2022;99160117;JAX/08C.;72269;2190681,7;17483605;12,53
2022;1;2;2;5;18;04/05/2022;99160117;JAX/08C.;44993;2235674,7;17483605;12,79
2022;1;2;2;5;18;05/05/2022;99160117;JAX/08C.;17823;2253497,7;17483605;12,89
2022;1;2;2;5;18;06/05/2022;99160117;JAX/08C.;19741;2273238,7;17483605;13
2022;1;2;2;5;18;07/05/2022;99160117;JAX/08C.;216;2273454,7;17483605;13
2022;1;2;2;5;18;08/05/2022;99160117;JAX/08C.;232;2273686,7;17483605;13
2022;1;2;2;5;19;09/05/2022;99160117;JAX/08C.;13125;2286811,7;17483605;13,08
2022;1;2;2;5;19;10/05/2022;99160117;JAX/08C.;48407;2335218,7;17483605;13,36
2022;1;2;2;5;19;11/05/2022;99160117;JAX/08C.;55223;2390441,7;17483605;13,67
2022;1;2;2;5;19;12/05/2022;99160117;JAX/08C.;54189;2444630,7;17483605;13,98
2022;1;2;2;5;19;13/05/2022;99160117;JAX/08C.;8861;2453491,7;17483605;14,03
2022;1;2;2;5;19;14/05/2022;99160117;JAX/08C.;0;2453491,7;17483605;14,03
2022;1;2;2;5;19;15/05/2022;99160117;JAX/08C.;138;2453629,7;17483605;14,03
2022;1;2;2;5;20;16/05/2022;99160117;JAX/08C.;41687;2495316,7;17483605;14,27
2022;1;2;2;5;20;17/05/2022;99160117;JAX/08C.;98058;2593374,7;17483605;14,83
2022;1;2;2;5;20;18/05/2022;99160117;JAX/08C.;93433;2686807,7;17483605;15,37
2022;1;2;2;5;20;19/05/2022;99160117;JAX/08C.;105248;2792055,7;17483605;15,97
2022;1;2;2;5;20;20/05/2022;99160117;JAX/08C.;37037;2829092,7;17483605;16,18
2022;1;2;2;5;20;21/05/2022;99160117;JAX/08C.;828;2829920,7;17483605;16,19
2022;1;2;2;5;20;22/05/2022;99160117;JAX/08C.;120;2830040,7;17483605;16,19
2022;1;2;2;5;21;23/05/2022;99160117;JAX/08C.;48325;2878365,7;17483605;16,46
2022;1;2;2;5;21;24/05/2022;99160117;JAX/08C.;92914;2971279,7;17483605;16,99
2022;1;2;2;5;21;25/05/2022;99160117;JAX/08C.;61423,5;3032703,2;17483605;17,35
2022;1;2;2;5;21;26/05/2022;99160117;JAX/08C.;116512,5;3149215,7;17483605;18,01
2022;1;2;2;5;21;27/05/2022;99160117;JAX/08C.;6597;3155812,7;17483605;18,05
2022;1;2;2;5;21;28/05/2022;99160117;JAX/08C.;0;3155812,7;17483605;18,05
2022;1;2;2;5;21;29/05/2022;99160117;JAX/08C.;276;3156088,7;17483605;18,05
2022;1;2;2;5;22;30/05/2022;99160117;JAX/08C.;70702;3226790,7;17483605;18,46
2022;1;2;2;5;22;31/05/2022;99160117;JAX/08C.;339747;3566537,7;17483605;20,4
2022;1;2;2;6;22;01/06/2022;99160117;JAX/08C.;172681;3739218,7;17483605;21,39
2022;1;2;2;6;22;02/06/2022;99160117;JAX/08C.;162414;3901632,7;17483605;22,32
2022;1;2;2;6;22;03/06/2022;99160117;JAX/08C.;81034;3982666,7;17483605;22,78
2022;1;2;2;6;22;04/06/2022;99160117;JAX/08C.;0;3982666,7;17483605;22,78
2022;1;2;2;6;23;06/06/2022;99160117;JAX/08C.;22059;4004725,7;17483605;22,91
2022;1;2;2;6;23;07/06/2022;99160117;JAX/08C.;118550;4123275,7;17483605;23,58
2022;1;2;2;6;23;08/06/2022;99160117;JAX/08C.;94303;4217578,7;17483605;24,12
2022;1;2;2;6;23;09/06/2022;99160117;JAX/08C.;92097;4309675,7;17483605;24,65
2022;1;2;2;6;23;10/06/2022;99160117;JAX/08C.;12100;4321775,7;17483605;24,72
2022;1;2;2;6;23;12/06/2022;99160117;JAX/08C.;0;4321775,7;17483605;24,72
2022;1;2;2;6;24;13/06/2022;99160117;JAX/08C.;54958;4376733,7;17483605;25,03
2022;1;2;2;6;24;14/06/2022;99160117;JAX/08C.;169204,8;4545938,5;17483605;26
2022;1;2;2;6;24;15/06/2022;99160117;JAX/08C.;109248;4655186,5;17483605;26,63
2022;1;2;2;6;24;16/06/2022;99160117;JAX/08C.;66044;4721230,5;17483605;27
2022;1;2;2;6;24;17/06/2022;99160117;JAX/08C.;76793;4798023,5;17483605;27,44
2022;1;2;2;6;24;18/06/2022;99160117;JAX/08C.;0;4798023,5;17483605;27,44
2022;1;2;2;6;24;19/06/2022;99160117;JAX/08C.;145;4798168,5;17483605;27,44
2022;1;2;2;6;25;20/06/2022;99160117;JAX/08C.;11241;4809409,5;17483605;27,51
2022;1;2;2;6;25;21/06/2022;99160117;JAX/08C.;60208;4869617,5;17483605;27,85
2022;1;2;2;6;25;22/06/2022;99160117;JAX/08C.;143777;5013394,5;17483605;28,67
2022;1;2;2;6;25;23/06/2022;99160117;JAX/08C.;237087;5250481,5;17483605;30,03
2022;1;2;2;6;25;24/06/2022;99160117;JAX/08C.;70199;5320680,5;17483605;30,43
2022;1;2;2;6;26;27/06/2022;99160117;JAX/08C.;72897;5393577,5;17483605;30,85
2022;1;2;2;6;26;28/06/2022;99160117;JAX/08C.;247026;5640603,5;17483605;32,26
2022;1;2;2;6;26;29/06/2022;99160117;JAX/08C.;165407;5806010,5;17483605;33,21
2022;1;2;2;6;26;30/06/2022;99160117;JAX/08C.;57511;5863521,5;17483605;33,54
2022;2;2;3;7;26;01/07/2022;99160117;JAX/08C.;79147;5942668,5;17483605;33,99
2022;2;2;3;7;27;04/07/2022;99160117;JAX/08C.;16828;5959496,5;17483605;34,09
2022;2;2;3;7;27;05/07/2022;99160117;JAX/08C.;68665;6028161,5;17483605;34,48
2022;2;2;3;7;27;06/07/2022;99160117;JAX/08C.;74277,5;6102439;17483605;34,9
2022;2;2;3;7;27;07/07/2022;99160117;JAX/08C.;106424;6208863;17483605;35,51
2022;2;2;3;7;27;08/07/2022;99160117;JAX/08C.;103148;6312011;17483605;36,1
2022;2;2;3;7;28;11/07/2022;99160117;JAX/08C.;11492;6323503;17483605;36,17
2022;2;2;3;7;28;12/07/2022;99160117;JAX/08C.;68691;6392194;17483605;36,56
2022;2;2;3;7;28;13/07/2022;99160117;JAX/08C.;92640;6484834;17483605;37,09
2022;2;2;3;7;28;14/07/2022;99160117;JAX/08C.;83520;6568354;17483605;37,57
2022;2;2;3;7;28;15/07/2022;99160117;JAX/08C.;46726;6615080;17483605;37,84
2022;2;2;3;7;29;18/07/2022;99160117;JAX/08C.;38903;6653983;17483605;38,06
